game_id,season,week,team,opponent,venue,pregame_team_rating,pregame_opponent_rating,expected_margin,actual_margin,game_result,source_provenance,observed_at,recorded_at,model_version,configuration_version,split
G25-0545,2025,11,Stanford,Georgia Tech,AWAY,-12.315558,23.479419,-39.294978,-21.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0546,2025,11,Harvard,Princeton,HOME,-26.226559,-1.838594,-20.887965,-11.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0546,2025,11,Princeton,Harvard,AWAY,-1.838594,-26.226559,20.887965,11.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0547,2025,11,Kansas,Arizona State,HOME,-3.886085,-10.667509,10.281424,8.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0547,2025,11,Arizona State,Kansas,AWAY,-10.667509,-3.886085,-10.281424,-8.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0548,2025,11,Kansas State,TCU,HOME,-13.376444,15.653431,-25.529875,-36.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0548,2025,11,TCU,Kansas State,AWAY,15.653431,-13.376444,25.529875,36.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0549,2025,11,Kentucky,LSU,HOME,-9.374165,-7.626578,1.752413,-3.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0549,2025,11,LSU,Kentucky,AWAY,-7.626578,-9.374165,-1.752413,3.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0550,2025,11,Marshall,Buffalo,HOME,-13.162441,-18.293613,8.631172,8.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0550,2025,11,Buffalo,Marshall,AWAY,-18.293613,-13.162441,-8.631172,-8.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0551,2025,11,Memphis,Tulane,HOME,-5.101086,16.410316,-18.011402,-42.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0551,2025,11,Tulane,Memphis,AWAY,16.410316,-5.101086,18.011402,42.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0552,2025,11,Michigan,Maryland,HOME,25.797235,-10.065993,39.363228,34.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0552,2025,11,Maryland,Michigan,AWAY,-10.065993,25.797235,-39.363228,-34.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0553,2025,11,Michigan State,Northwestern,HOME,-18.703651,-12.251062,-2.952589,-26.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0553,2025,11,Northwestern,Michigan State,AWAY,-12.251062,-18.703651,2.952589,26.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0554,2025,11,Minnesota,Rutgers,HOME,-2.292185,-22.21202,23.419835,3.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0554,2025,11,Rutgers,Minnesota,AWAY,-22.21202,-2.292185,-23.419835,-3.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0555,2025,11,New Mexico,Fresno State,HOME,-5.428514,-17.561687,15.633173,-10.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0555,2025,11,Fresno State,New Mexico,AWAY,-17.561687,-5.428514,-15.633173,10.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0556,2025,11,North Texas,Wyoming,HOME,-2.646421,-15.580366,16.433945,-3.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0556,2025,11,Wyoming,North Texas,AWAY,-15.580366,-2.646421,-16.433945,3.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0557,2025,11,Ole Miss,Missouri,HOME,40.172345,8.489933,35.182412,41.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0557,2025,11,Missouri,Ole Miss,AWAY,8.489933,40.172345,-35.182412,-41.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0558,2025,11,Oregon,Iowa State,HOME,49.141764,-4.170734,56.812498,57.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0558,2025,11,Iowa State,Oregon,AWAY,-4.170734,49.141764,-56.812498,-57.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0559,2025,11,Penn State,Cornell,HOME,-15.459541,-30.095312,18.135771,4.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0559,2025,11,Cornell,Penn State,AWAY,-30.095312,-15.459541,-18.135771,-4.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0560,2025,11,Purdue,Nebraska,HOME,-26.429268,-8.440957,-14.488311,4.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0560,2025,11,Nebraska,Purdue,AWAY,-8.440957,-26.429268,14.488311,-4.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0561,2025,11,Rice,Southern Miss,HOME,-20.265773,-18.197066,1.431293,-12.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0561,2025,11,Southern Miss,Rice,AWAY,-18.197066,-20.265773,-1.431293,12.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0562,2025,11,South Florida,UTEP,HOME,-8.775379,-12.877416,7.602038,9.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0562,2025,11,UTEP,South Florida,AWAY,-12.877416,-8.775379,-7.602038,-9.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0563,2025,11,Temple,Army,HOME,-10.981915,4.864284,-12.346199,-12.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0563,2025,11,Army,Temple,AWAY,4.864284,-10.981915,12.346199,12.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0564,2025,11,Texas,Old Dominion,HOME,36.199703,13.966132,25.733572,46.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0564,2025,11,Old Dominion,Texas,AWAY,13.966132,36.199703,-25.733572,-46.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0565,2025,11,Texas A&M,Mississippi State,HOME,47.885728,-2.991656,54.377384,60.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0565,2025,11,Mississippi State,Texas A&M,AWAY,-2.991656,47.885728,-54.377384,-60.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0566,2025,11,Tulsa,Oklahoma,HOME,-7.51025,42.933254,-46.943504,-43.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
